timestamp,host_ip,host_mac,deviceId,port,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_mbps,tx_mbps,rx_pps,tx_pps
2026-02-27T20:43:28.057466,,00:00:00:00:00:16,of:0000000000000005,3,17040,929352,178,6742,0.0,0.001,0.0,0.6
2026-02-27T20:43:28.057466,,00:00:00:00:00:02,of:0000000000000002,3,16942,929870,177,6747,0.0,0.001,0.0,0.6
2026-02-27T20:43:28.057466,,00:00:00:00:00:15,of:0000000000000004,8,16880,929858,176,6745,0.0,0.001,0.0,0.66
2026-02-27T20:43:28.057466,,00:00:00:00:00:0B,of:0000000000000003,5,17040,929956,178,6746,0.0,0.001,0.0,0.66
2026-02-27T20:43:28.057466,,00:00:00:00:00:13,of:0000000000000004,6,16880,929838,176,6745,0.0,0.001,0.0,0.66
2026-02-27T20:43:28.057466,,00:00:00:00:00:1F,of:0000000000000006,6,16880,929838,176,6745,0.0,0.001,0.0,0.66
2026-02-27T20:43:28.057466,,00:00:00:00:00:14,of:0000000000000004,7,16880,929838,176,6745,0.0,0.001,0.0,0.66
2026-02-27T20:43:28.057466,,00:00:00:00:00:28,of:0000000000000007,9,16880,929302,176,6741,0.0,0.001,0.0,0.6
2026-02-27T20:43:28.057466,,00:00:00:00:00:19,of:0000000000000005,6,16880,929302,176,6741,0.0,0.001,0.0,0.6
2026-02-27T20:43:28.057466,,00:00:00:00:00:0A,of:0000000000000003,4,17130,929838,179,6745,0.0,0.001,0.0,0.66
2026-02-27T20:43:28.057466,,00:00:00:00:00:1E,of:0000000000000006,5,17130,929838,179,6745,0.0,0.001,0.0,0.66
2026-02-27T20:43:28.057466,,00:00:00:00:00:0F,of:0000000000000003,9,17138,930054,179,6747,0.0,0.001,0.0,0.66
2026-02-27T20:43:28.057466,,00:00:00:00:00:10,of:0000000000000004,3,16880,929838,176,6745,0.0,0.001,0.0,0.66
2026-02-27T20:43:28.057466,,00:00:00:00:00:11,of:0000000000000004,4,17130,929858,179,6745,0.0,0.001,0.0,0.66
2026-02-27T20:43:28.057466,,00:00:00:00:00:27,of:0000000000000007,8,16880,929352,176,6742,0.0,0.001,0.0,0.6
2026-02-27T20:43:28.057466,,00:00:00:00:00:0E,of:0000000000000003,8,17040,929936,178,6746,0.0,0.001,0.0,0.66
2026-02-27T20:43:28.057466,,00:00:00:00:00:26,of:0000000000000007,7,16880,929560,176,6743,0.0,0.001,0.0,0.6
2026-02-27T20:43:28.057466,,00:00:00:00:00:12,of:0000000000000004,5,16880,929838,176,6745,0.0,0.001,0.0,0.66
2026-02-27T20:43:28.057466,,00:00:00:00:00:0D,of:0000000000000003,7,16880,930006,176,6747,0.0,0.001,0.0,0.66
2026-02-27T20:43:28.057466,,00:00:00:00:00:0C,of:0000000000000003,6,16880,930026,176,6747,0.0,0.001,0.0,0.66
2026-02-27T20:43:28.057466,,00:00:00:00:00:24,of:0000000000000007,5,16880,929560,176,6743,0.0,0.001,0.0,0.6
2026-02-27T20:43:28.057466,,00:00:00:00:00:25,of:0000000000000007,6,16880,929560,176,6743,0.0,0.001,0.0,0.6
2026-02-27T20:43:28.057466,,00:00:00:00:00:08,of:0000000000000002,9,16782,929498,175,6743,0.0,0.001,0.0,0.6
2026-02-27T20:43:58.087271,,00:00:00:00:00:22,of:0000000000000007,3,16880,932340,176,6763,0.0,0.001,0.0,0.67
2026-02-27T20:43:58.087271,,00:00:00:00:00:21,of:0000000000000006,8,16880,932340,176,6763,0.0,0.001,0.0,0.6
2026-02-27T20:43:58.087271,,00:00:00:00:00:07,of:0000000000000002,8,16782,932328,175,6764,0.0,0.001,0.0,0.67
2026-02-27T20:43:58.087271,,00:00:00:00:00:23,of:0000000000000007,4,16880,932360,176,6763,0.0,0.001,0.0,0.67
2026-02-27T20:43:58.087271,,00:00:00:00:00:09,of:0000000000000003,3,16782,932470,175,6764,0.0,0.001,0.0,0.6
2026-02-27T20:43:58.087271,,00:00:00:00:00:06,of:0000000000000002,7,16942,932258,177,6763,0.0,0.001,0.0,0.67
2026-02-27T20:43:58.087271,,00:00:00:00:00:05,of:0000000000000002,6,17522,932818,183,6769,0.0,0.001,0.0,0.67
2026-02-27T20:43:58.087271,,00:00:00:00:00:1C,of:0000000000000006,3,16880,932360,176,6763,0.0,0.001,0.0,0.6
2026-02-27T20:43:58.087271,,00:00:00:00:00:03,of:0000000000000002,4,16782,932278,175,6763,0.0,0.001,0.0,0.67
2026-02-27T20:43:58.087271,,00:00:00:00:00:04,of:0000000000000002,5,17272,932858,180,6769,0.0,0.001,0.0,0.67
2026-02-27T20:43:58.087271,,00:00:00:00:00:1D,of:0000000000000006,4,16880,932340,176,6763,0.0,0.001,0.0,0.6
2026-02-27T20:43:58.087271,,00:00:00:00:00:18,of:0000000000000005,5,16880,932062,176,6761,0.0,0.001,0.0,0.67
2026-02-27T20:43:58.087271,,00:00:00:00:00:01,of:0000000000000001,4,17040,929224,178,6731,0.0,0.001,0.0,0.67
2026-02-27T20:43:58.087271,,00:00:00:00:00:1A,of:0000000000000005,7,16978,932230,177,6763,0.0,0.001,0.0,0.67
2026-02-27T20:43:58.087271,,00:00:00:00:00:20,of:0000000000000006,7,17040,932430,178,6764,0.0,0.001,0.0,0.6
2026-02-27T20:43:58.087271,,00:00:00:00:00:17,of:0000000000000005,4,16880,932062,176,6761,0.0,0.001,0.0,0.67
2026-02-27T20:43:58.087271,,00:00:00:00:00:1B,of:0000000000000005,8,16880,932062,176,6761,0.0,0.001,0.0,0.67
2026-02-27T20:43:58.087271,,00:00:00:00:00:16,of:0000000000000005,3,17040,932132,178,6762,0.0,0.001,0.0,0.67
2026-02-27T20:43:58.087271,,00:00:00:00:00:02,of:0000000000000002,3,16942,932650,177,6767,0.0,0.001,0.0,0.67
2026-02-27T20:43:58.087271,,00:00:00:00:00:15,of:0000000000000004,8,16880,932360,176,6763,0.0,0.001,0.0,0.6
2026-02-27T20:43:58.087271,,00:00:00:00:00:0B,of:0000000000000003,5,17040,932458,178,6764,0.0,0.001,0.0,0.6
2026-02-27T20:43:58.087271,,00:00:00:00:00:13,of:0000000000000004,6,16880,932340,176,6763,0.0,0.001,0.0,0.6
2026-02-27T20:43:58.087271,,00:00:00:00:00:1F,of:0000000000000006,6,16880,932340,176,6763,0.0,0.001,0.0,0.6
2026-02-27T20:43:58.087271,,00:00:00:00:00:14,of:0000000000000004,7,16880,932340,176,6763,0.0,0.001,0.0,0.6
2026-02-27T20:43:58.087271,,00:00:00:00:00:28,of:0000000000000007,9,16880,932082,176,6761,0.0,0.001,0.0,0.67
2026-02-27T20:43:58.087271,,00:00:00:00:00:19,of:0000000000000005,6,16880,932082,176,6761,0.0,0.001,0.0,0.67
2026-02-27T20:43:58.087271,,00:00:00:00:00:0A,of:0000000000000003,4,17130,932340,179,6763,0.0,0.001,0.0,0.6
2026-02-27T20:43:58.087271,,00:00:00:00:00:1E,of:0000000000000006,5,17130,932340,179,6763,0.0,0.001,0.0,0.6
2026-02-27T20:43:58.087271,,00:00:00:00:00:0F,of:0000000000000003,9,17138,932556,179,6765,0.0,0.001,0.0,0.6
2026-02-27T20:43:58.087271,,00:00:00:00:00:10,of:0000000000000004,3,16880,932340,176,6763,0.0,0.001,0.0,0.6
2026-02-27T20:43:58.087271,,00:00:00:00:00:11,of:0000000000000004,4,17130,932360,179,6763,0.0,0.001,0.0,0.6
2026-02-27T20:43:58.087271,,00:00:00:00:00:27,of:0000000000000007,8,16880,932132,176,6762,0.0,0.001,0.0,0.67
2026-02-27T20:43:58.087271,,00:00:00:00:00:0E,of:0000000000000003,8,17040,932438,178,6764,0.0,0.001,0.0,0.6
2026-02-27T20:43:58.087271,,00:00:00:00:00:26,of:0000000000000007,7,16880,932340,176,6763,0.0,0.001,0.0,0.67
2026-02-27T20:43:58.087271,,00:00:00:00:00:12,of:0000000000000004,5,16880,932340,176,6763,0.0,0.001,0.0,0.6
2026-02-27T20:43:58.087271,,00:00:00:00:00:0D,of:0000000000000003,7,16880,932508,176,6765,0.0,0.001,0.0,0.6
2026-02-27T20:43:58.087271,,00:00:00:00:00:0C,of:0000000000000003,6,16880,932528,176,6765,0.0,0.001,0.0,0.6
2026-02-27T20:43:58.087271,,00:00:00:00:00:24,of:0000000000000007,5,16880,932340,176,6763,0.0,0.001,0.0,0.67
2026-02-27T20:43:58.087271,,00:00:00:00:00:25,of:0000000000000007,6,16880,932340,176,6763,0.0,0.001,0.0,0.67
2026-02-27T20:43:58.087271,,00:00:00:00:00:08,of:0000000000000002,9,16782,932278,175,6763,0.0,0.001,0.0,0.67
2026-02-27T20:44:28.121564,,00:00:00:00:00:22,of:0000000000000007,3,16880,935120,176,6783,0.0,0.001,0.0,0.67
2026-02-27T20:44:28.121564,,00:00:00:00:00:21,of:0000000000000006,8,16880,935120,176,6783,0.0,0.001,0.0,0.67
2026-02-27T20:44:28.121564,,00:00:00:00:00:07,of:0000000000000002,8,16782,935108,175,6784,0.0,0.001,0.0,0.67
2026-02-27T20:44:28.121564,,00:00:00:00:00:23,of:0000000000000007,4,16880,935140,176,6783,0.0,0.001,0.0,0.67
